,month_date_yyyymm,postal_code,zip_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag,year,state_id
2258,2020-07-01,44704,"CANTON, OH",52450.0,0.0,-0.2715,2.0,-0.625,-0.625,69.0,0.4579,0.0259,0.0,-1.0,,0.0,,,0.0,-1.0,,5.0,0.0,0.6667,52.0,0.0596,0.1859,1047.0,-0.0606,-0.3692,52350.0,-0.1371,-0.765,6.0,-0.2941,-0.1429,3.3333,2.0833,2.5833,1.0,2020,OH
2259,2020-07-01,2038,"FRANKLIN, MA",637450.0,0.1343,0.0759,10.0,0.3333,-0.0909,7.0,1.1667,-0.7451,28.0,0.4,0.75,0.0,,,4.0,,1.0,6.0,0.5,0.5,305.0,-0.0269,0.1416,1945.0,0.1124,-0.1933,689944.0,0.1453,0.0601,16.0,0.4545,0.1429,0.6,0.0667,0.2364,1.0,2020,MA
2260,2020-07-01,1431,"ASHBY, MA",399900.0,0.0127,-0.2381,3.0,-0.4,0.5,101.0,0.1754,0.0469,0.0,,-1.0,0.0,,,0.0,-1.0,,1.0,0.0,-0.6667,219.0,0.3028,0.0291,2411.0,0.0357,-0.1822,547400.0,0.0631,-0.3517,3.0,-0.4,0.0,0.1667,0.0667,-0.5833,1.0,2020,MA
2261,2020-07-01,59634,"CLANCY, MT",814500.0,0.4046,0.5896,16.0,0.2308,-0.0588,53.0,-0.4421,-0.2148,4.0,0.0,0.0,0.0,,,0.0,,-1.0,5.0,0.4286,4.0,295.0,0.0189,0.0564,3200.0,0.4519,0.7602,2156794.0,0.0362,1.6509,21.0,0.3125,0.2,0.3125,0.0433,0.2537,1.0,2020,MT
2262,2020-07-01,28627,"GLADE VALLEY, NC",239900.0,-0.1021,-0.6093,1.0,-0.6667,-0.8571,61.0,-0.1947,-0.4429,0.0,,-1.0,0.0,,,0.0,,,1.0,-0.6,-0.5,305.0,0.5773,0.1135,846.0,-0.5664,-0.6903,254450.0,-0.3073,-0.6276,3.0,-0.4545,-0.5714,1.0,0.1667,0.7143,1.0,2020,NC
2263,2020-07-01,45317,"CONOVER, OH",195000.0,-0.0076,-0.564,1.0,-0.8,-0.8,107.0,0.1505,2.0141,0.0,,-1.0,0.0,,,0.0,-1.0,,3.0,1.0,2.0,,,,,,,195000.0,-0.0951,-0.5068,3.0,0.0,-0.1429,6.0,5.4,5.6,1.0,2020,OH
2264,2020-07-01,76367,"IOWA PARK, TX",209900.0,0.006,0.2597,25.0,0.2821,1.1739,38.0,-0.1364,0.1515,8.0,-0.3333,-0.3333,0.0,,,4.0,-0.3333,-0.3333,3.0,0.0,0.0,134.0,0.0044,0.2887,1466.0,0.0062,-0.2836,233364.0,0.0123,-0.0637,28.0,0.2174,1.0,0.12,-0.0338,-0.1409,0.0,2020,TX
2265,2020-07-01,88310,"ALAMOGORDO, NM",280000.0,0.0111,-0.1316,117.0,-0.037,1.2286,52.0,-0.0796,0.253,48.0,-0.25,-0.04,4.0,1.0,,32.0,0.3333,1.6667,80.0,0.0458,0.2698,150.0,0.0337,0.0145,1911.0,0.0102,-0.0669,309086.0,0.0226,-0.0161,197.0,0.0025,0.713,0.6838,0.0541,-0.5162,1.0,2020,NM
2266,2020-07-01,67144,"TOWANDA, KS",199900.0,0.0388,0.2498,3.0,-0.25,2.0,177.0,0.883,-0.2863,4.0,,,0.0,,,0.0,,,6.0,1.4,0.7143,85.0,-0.0393,-0.1158,2520.0,0.0896,-0.3167,177967.0,-0.2534,0.1126,8.0,0.3333,1.0,2.0,1.375,-1.5,1.0,2020,KS
2267,2020-07-01,10968,"PIERMONT, NY",1075000.0,-0.0337,0.2303,12.0,0.1429,-0.2,31.0,-0.7075,-0.5156,12.0,,5.0,0.0,,,0.0,-1.0,,1.0,0.0,,414.0,-0.0975,-0.0579,2800.0,0.0,0.306,1202589.0,0.0552,0.3034,14.0,0.2174,-0.0667,0.0833,-0.0119,0.0833,1.0,2020,NY
2268,2020-07-01,25401,"MARTINSBURG, WV",265000.0,0.0304,0.1464,15.0,-0.2308,-0.25,39.0,-0.1875,0.5,12.0,-0.25,-0.4,0.0,,-1.0,8.0,0.0,0.0,24.0,0.1707,-0.2727,151.0,-0.0415,-0.0661,1664.0,0.0249,0.1737,276486.0,-0.0526,0.118,40.0,-0.0361,-0.2308,1.6,0.5487,-0.05,0.0,2020,WV
2269,2020-07-01,11421,"WOODHAVEN, NY",684000.0,0.0228,0.0266,32.0,0.0,-0.2289,54.0,-0.4596,-0.1705,12.0,0.5,-0.1429,0.0,,,4.0,0.0,-0.5,16.0,0.3913,-0.1579,560.0,-0.007,0.2368,1648.0,-0.0101,0.0437,662145.0,0.0245,0.1152,48.0,0.0787,-0.2066,0.5,0.1406,0.0422,0.0,2020,NY
2270,2020-07-01,66006,"BALDWIN CITY, KS",420000.0,-0.2845,-0.2774,4.0,1.0,-0.3333,8.0,-0.9263,-0.8469,8.0,3.0,3.0,0.0,,,0.0,,,9.0,2.0,0.125,169.0,-0.0853,-0.1901,2751.0,-0.1916,-0.1777,472940.0,-0.2365,-0.2378,14.0,1.8,0.037,2.25,0.75,0.9167,1.0,2020,KS
2271,2020-07-01,29621,"ANDERSON, SC",348500.0,-0.0358,0.0726,96.0,-0.1429,-0.2131,49.0,-0.1091,-0.1478,64.0,0.4545,0.0323,0.0,-1.0,-1.0,36.0,-0.2174,-0.4857,93.0,0.2318,0.3099,176.0,0.0351,0.0957,2179.0,-0.0143,-0.0067,382675.0,-0.0322,0.1187,190.0,0.008,-0.013,0.9688,0.2946,0.3868,0.0,2020,SC
2272,2020-07-01,97820,"CANYON CITY, OR",240000.0,0.0159,-0.2836,7.0,-0.125,6.0,180.0,0.165,0.6822,0.0,,,0.0,,,0.0,-1.0,,2.0,-0.4286,1.0,198.0,-0.038,-0.2036,1277.0,0.0569,0.0682,301450.0,0.0642,-0.1001,9.0,-0.2174,8.0,0.2857,-0.1518,-0.7143,1.0,2020,OR
2273,2020-07-01,45107,"BLANCHESTER, OH",217450.0,0.0544,-0.1916,6.0,-0.25,0.0,14.0,-0.7158,-0.597,8.0,1.0,1.0,0.0,,,0.0,-1.0,-1.0,17.0,0.5455,0.7895,166.0,0.0411,0.3777,1392.0,-0.0547,-0.0534,241700.0,0.0602,-0.0182,24.0,0.2632,0.6,2.8333,1.4583,1.25,1.0,2020,OH
2274,2020-07-01,73065,"NEWCASTLE, OK",374450.0,0.0,-0.0274,89.0,0.0854,0.3185,52.0,-0.1475,0.2164,32.0,0.2308,0.0667,4.0,1.0,,16.0,-0.2,-0.2,34.0,0.1333,-0.3462,186.0,0.0153,0.0544,2009.0,-0.0119,-0.0971,451168.0,0.0487,-0.0022,120.0,0.0573,0.0127,0.382,0.0162,-0.3883,0.0,2020,OK
2275,2020-07-01,6902,"STAMFORD, CT",459000.0,-0.0037,-0.3243,52.0,0.0,-0.0631,36.0,-0.0886,0.3333,36.0,0.2857,-0.2174,0.0,-1.0,-1.0,12.0,0.0,0.0,51.0,0.0099,-0.2817,326.0,0.0041,0.0168,1348.0,0.0393,-0.2879,851560.0,-0.0324,-0.2245,103.0,-0.0096,-0.1858,0.9808,0.0096,-0.2985,1.0,2020,CT
2276,2020-07-01,98579,"ROCHESTER, WA",617450.0,0.0206,0.1151,12.0,0.1429,0.7143,24.0,-0.7687,-0.8292,4.0,0.0,-0.3333,0.0,,,4.0,-0.3333,,8.0,-0.2727,-0.1111,346.0,0.0058,0.1341,1991.0,-0.0361,0.1519,834482.0,0.0023,-0.0123,21.0,-0.0455,0.2727,0.6667,-0.381,-0.619,1.0,2020,WA
2277,2020-07-01,76834,"COLEMAN, TX",123500.0,0.0739,0.0978,40.0,-0.0909,0.7391,119.0,0.0968,0.4,8.0,1.0,0.0,0.0,,,8.0,0.3333,3.0,8.0,-0.2381,-0.4483,91.0,0.0323,0.2644,1415.0,0.0967,0.0835,152710.0,0.0835,0.1482,47.0,-0.1215,0.2368,0.2,-0.0386,-0.4304,0.0,2020,TX
2278,2020-07-01,54763,"RIDGELAND, WI",360000.0,-0.0998,2.2757,1.0,0.0,0.0,12.0,-0.8017,-0.8938,0.0,,,0.0,,,0.0,,,2.0,,1.0,116.0,0.082,0.266,2800.0,-0.2497,1.3333,360000.0,-0.0998,2.2757,2.0,1.0,0.0,2.0,,1.0,1.0,2020,WI
2279,2020-07-01,62903,"CARBONDALE, IL",299000.0,-0.07,1.1357,5.0,0.4286,0.0,41.0,-0.6087,0.0385,0.0,-1.0,,0.0,,,0.0,,,2.0,0.0,-0.3333,115.0,-0.0765,0.0671,1900.0,-0.2792,0.4723,253650.0,-0.224,-0.2732,7.0,0.2727,-0.125,0.4,-0.1714,-0.2,1.0,2020,IL
2280,2020-07-01,3818,"CONWAY, NH",537500.0,0.1946,0.4099,11.0,0.1,0.1579,46.0,0.6727,-0.54,4.0,-0.3333,0.0,0.0,,,4.0,1.0,,2.0,-0.4286,-0.5,261.0,0.1751,0.1874,2173.0,0.0427,0.2772,582050.0,0.1328,0.2651,13.0,-0.037,-0.0714,0.1818,-0.1682,-0.2392,0.0,2020,NH
2281,2020-07-01,52540,"BRIGHTON, IA",105000.0,0.0,-0.4834,5.0,0.0,1.5,51.0,1.0816,-0.5154,0.0,-1.0,,0.0,,,4.0,,,1.0,0.0,0.0,70.0,0.0,-0.2331,1535.0,0.0,-0.3911,159238.0,-0.0113,-0.2165,5.0,-0.1667,0.6667,0.2,0.0,-0.3,1.0,2020,IA
2282,2020-07-01,83641,"MELBA, ID",955245.0,0.044,0.2909,11.0,-0.0833,1.2,88.0,0.121,2.9551,0.0,-1.0,-1.0,0.0,,,4.0,0.0,1.0,3.0,1.0,0.5,385.0,0.0393,0.207,2399.0,0.0105,-0.0397,1011898.0,0.0223,-0.0301,14.0,0.0,1.3333,0.2727,0.1477,-0.1273,1.0,2020,ID
2283,2020-07-01,49795,"VANDERBILT, MI",269999.0,0.2934,-0.1058,3.0,-0.5,0.5,93.0,0.2828,-0.306,0.0,,,0.0,,,0.0,,,4.0,0.3333,1.0,136.0,-0.08,-0.1116,1974.0,0.2932,-0.0371,236666.0,-0.5144,-0.2162,8.0,-0.1111,3.0,1.3333,0.8333,0.3333,1.0,2020,MI
2284,2020-07-01,44072,"NOVELTY, OH",525000.0,0.2397,0.1438,3.0,5.0,0.2,11.0,-0.8019,-0.884,4.0,1.0,1.0,0.0,,,0.0,,,2.0,0.0,-0.7647,191.0,0.1249,0.1447,2666.0,0.0357,-0.1046,600760.0,0.4186,0.0914,5.0,1.0,-0.5238,0.6667,-3.3333,-2.7333,1.0,2020,OH
2285,2020-07-01,32828,"ORLANDO, FL",495000.0,-0.0119,0.0128,76.0,-0.1163,0.3694,40.0,-0.0244,0.1594,56.0,-0.2632,-0.1515,4.0,,,40.0,0.1111,0.8182,66.0,0.2222,-0.1902,239.0,0.0119,0.0704,2015.0,-0.1025,-0.1142,506396.0,-0.0254,0.0157,143.0,0.0214,0.0632,0.8684,0.2405,-0.6,0.0,2020,FL
2286,2020-07-01,72611,"ALPENA, AR",234950.0,0.5907,-0.3189,4.0,0.1429,0.1429,69.0,-0.1039,1.6796,4.0,,1.0,0.0,,,0.0,,,2.0,0.3333,0.0,124.0,0.281,-0.0172,1989.0,0.211,0.0362,324350.0,1.1831,-0.0476,6.0,0.2,0.2,0.5,0.0714,-0.0714,1.0,2020,AR
2287,2020-07-01,34250,"TERRA CEIA, FL",1939000.0,0.5031,0.5513,5.0,-0.2857,0.25,62.0,-0.4897,-0.3073,0.0,-1.0,,0.0,,,0.0,-1.0,-1.0,3.0,0.5,0.5,527.0,0.0087,0.0053,3200.0,0.2955,0.2442,1689143.0,0.0549,0.2932,8.0,-0.1579,0.3333,0.6,0.3143,0.1,1.0,2020,FL
2288,2020-07-01,70460,"SLIDELL, LA",230850.0,-0.0153,-0.0279,85.0,0.018,0.453,69.0,-0.0676,0.2267,32.0,0.0,0.3333,0.0,,,32.0,0.4545,0.2308,32.0,0.6842,0.1636,133.0,-0.0266,0.0456,1694.0,-0.0359,-0.109,281935.0,0.0146,0.0028,114.0,0.1122,0.3412,0.3765,0.1489,-0.0936,0.0,2020,LA
2289,2020-07-01,60548,"SANDWICH, IL",325000.0,0.0459,-0.0296,9.0,0.2,-0.25,24.0,-0.6458,-0.6082,12.0,0.5,1.0,0.0,,,4.0,1.0,,10.0,-0.1667,-0.2,205.0,0.2336,0.1265,2020.0,-0.2022,-0.0168,355438.0,-0.0192,-0.2574,17.0,-0.1282,-0.2917,1.1111,-0.4889,0.0694,1.0,2020,IL
2290,2020-07-01,33604,"TAMPA, FL",389000.0,0.0373,-0.0177,116.0,-0.083,0.3488,49.0,-0.0583,-0.1565,56.0,-0.0345,-0.125,0.0,,,68.0,0.2143,0.7,70.0,0.2174,-0.0411,280.0,-0.0239,-0.048,1317.0,0.0119,-0.0408,416019.0,-0.0104,-0.0688,188.0,0.033,0.1899,0.6034,0.1489,-0.2454,0.0,2020,FL
2291,2020-07-01,42713,"BONNIEVILLE, KY",294950.0,-0.0167,1.9525,3.0,-0.25,2.0,15.0,-0.7561,-0.9302,0.0,,-1.0,0.0,,,0.0,,,1.0,-0.3333,,167.0,0.0356,0.588,1800.0,0.0,0.8908,299800.0,-0.0337,2.001,4.0,-0.2,3.0,0.3333,-0.0417,,1.0,2020,KY
2292,2020-07-01,8840,"METUCHEN, NJ",645000.0,0.0679,0.2914,12.0,-0.2941,0.1429,32.0,0.4545,0.9104,8.0,-0.5556,-0.5556,0.0,,,0.0,-1.0,-1.0,22.0,0.375,0.0233,386.0,0.0974,0.0669,1612.0,-0.0177,0.0931,671994.0,0.0812,0.2937,33.0,0.0476,0.0154,1.8333,0.8922,-0.2143,0.0,2020,NJ
2293,2020-07-01,44288,"WINDHAM, OH",157500.0,0.0199,0.0227,4.0,-0.2727,0.1429,140.0,0.361,0.6034,0.0,-1.0,-1.0,0.0,,,0.0,,,4.0,0.1429,0.6,73.0,-0.2708,-0.2516,1853.0,0.1227,0.1217,134450.0,-0.0402,-0.2105,8.0,-0.1579,0.1429,1.0,0.3636,0.2857,1.0,2020,OH
2294,2020-07-01,49080,"PLAINWELL, MI",415000.0,0.0587,0.4839,14.0,0.6471,0.5556,29.0,-0.5,-0.4141,12.0,0.0,0.0,0.0,,,4.0,-0.3333,0.0,12.0,-0.2258,0.5,169.0,-0.033,0.0133,1934.0,-0.0899,0.2421,405486.0,-0.0091,0.4052,27.0,0.102,0.6364,0.8571,-0.9664,-0.0317,0.0,2020,MI
2295,2020-06-01,78642,"LIBERTY HILL, TX",655000.0,-0.0223,-0.0629,194.0,0.1246,-0.1359,50.0,-0.2806,-0.3651,92.0,0.3529,0.2432,8.0,1.0,-0.2,88.0,0.3333,0.2222,32.0,0.2075,0.1636,235.0,-0.0227,-0.027,2679.0,-0.0341,-0.012,755875.0,-0.0073,0.0123,226.0,0.1443,-0.1032,0.1649,0.0113,0.0425,0.0,2020,TX
2296,2020-06-01,64671,"POLO, MO",489750.0,0.5993,2.0629,5.0,0.0,0.6667,39.0,0.5294,-0.3276,0.0,-1.0,-1.0,0.0,,,4.0,,,4.0,0.6,1.0,222.0,0.222,0.8632,2101.0,0.1735,0.5004,467392.0,0.0575,1.863,9.0,0.2,0.8,0.8,0.3,0.1333,1.0,2020,MO
2297,2020-06-01,24382,"WYTHEVILLE, VA",279450.0,-0.0176,0.1223,38.0,-0.0843,1.0,100.0,0.0363,0.7316,16.0,0.1429,1.0,0.0,,,16.0,0.0,1.0,18.0,0.44,0.8,151.0,0.0005,0.0124,1753.0,-0.0578,0.1059,312994.0,-0.0159,-0.1497,57.0,0.027,0.9322,0.4737,0.1725,-0.0526,1.0,2020,VA
2298,2020-06-01,70390,"NAPOLEONVILLE, LA",159750.0,0.0298,-0.1669,8.0,-0.0588,-0.2,127.0,0.2432,0.515,4.0,0.0,-0.3333,0.0,,,0.0,-1.0,-1.0,4.0,0.3333,-0.1111,101.0,0.1263,0.0373,1731.0,-0.1051,-0.0131,233725.0,0.0743,0.2143,13.0,0.0833,-0.1034,0.5,0.1471,0.05,1.0,2020,LA
2299,2020-06-01,95948,"GRIDLEY, CA",392450.0,0.0031,-0.1259,19.0,0.3571,0.5833,44.0,-0.5,-0.4777,16.0,1.0,7.0,0.0,,,4.0,-0.3333,1.0,10.0,0.1111,0.5385,282.0,0.0379,-0.0208,1200.0,0.0046,-0.1842,410492.0,0.0391,-0.2196,29.0,0.2609,0.6111,0.5263,-0.1165,-0.0154,1.0,2020,CA
2300,2020-06-01,64474,"OSBORN, MO",115000.0,-0.128,-0.6721,1.0,-0.3333,0.0,244.0,0.1231,0.8733,0.0,,,0.0,,,0.0,,,1.0,,-0.3333,77.0,-0.1804,-0.4374,1493.0,0.035,-0.449,115000.0,-0.128,-0.6721,2.0,0.3333,0.0,1.0,,-0.5,1.0,2020,MO
2301,2020-06-01,1107,"SPRINGFIELD, MA",294900.0,0.0724,-0.304,4.0,3.0,3.0,9.0,2.0,-0.7907,4.0,0.0,1.0,0.0,,,0.0,,,1.0,,,211.0,0.2432,0.2827,1565.0,-0.0357,-0.4218,318747.0,0.1591,-0.2489,5.0,4.0,4.0,0.25,,0.25,1.0,2020,MA
2302,2020-06-01,53916,"BEAVER DAM, WI",369950.0,0.0221,0.0528,17.0,0.0968,0.0303,33.0,-0.472,-0.2048,16.0,0.3333,0.1429,0.0,,,4.0,1.0,1.0,20.0,0.3793,0.1111,193.0,0.0234,0.0505,1768.0,-0.0142,0.0587,372294.0,0.0472,0.0275,37.0,0.2131,0.0725,1.1765,0.241,0.0856,0.0,2020,WI
2303,2020-06-01,28435,"CURRIE, NC",289900.0,0.0,-0.516,1.0,0.0,-0.6667,36.0,3.2353,-0.8095,0.0,-1.0,,0.0,,,0.0,,,1.0,0.0,0.0,242.0,0.0,0.1351,1200.0,0.0,-0.4648,289900.0,0.0,-0.6116,2.0,0.0,-0.5,1.0,0.0,0.6667,1.0,2020,NC
2304,2020-06-01,77461,"NEEDVILLE, TX",414950.0,-0.0579,0.151,44.0,0.1429,0.5172,46.0,-0.2661,-0.2321,12.0,-0.1429,1.0,0.0,,,12.0,0.5,0.5,13.0,0.7333,0.1818,188.0,0.0037,-0.0383,2251.0,-0.0035,0.1724,465627.0,0.0102,0.0201,56.0,0.1915,0.3827,0.2955,0.1006,-0.0839,1.0,2020,TX
2305,2020-06-01,45152,"MORROW, OH",470000.0,0.0331,0.2889,23.0,-0.0612,0.3143,58.0,0.0642,0.2406,12.0,0.5,-0.3333,0.0,,,4.0,0.0,-0.3333,21.0,0.8261,0.1667,230.0,-0.0897,0.2563,2410.0,0.0015,0.0483,671373.0,-0.0445,0.1665,41.0,0.1714,0.1549,0.913,0.4437,-0.1155,0.0,2020,OH
2306,2020-06-01,19341,"EXTON, PA",540000.0,-0.1625,-0.2566,4.0,-0.2,-0.1111,58.0,0.6934,1.0,12.0,0.5,0.5,0.0,,,0.0,,-1.0,11.0,0.1,-0.2903,207.0,-0.2191,-0.0439,2232.0,0.0718,-0.3617,534940.0,-0.2108,-0.2787,15.0,0.0,-0.25,2.75,0.75,-0.6944,1.0,2020,PA
2307,2020-06-01,65233,"BOONVILLE, MO",315000.0,-0.0308,0.2708,19.0,0.2258,0.3571,26.0,-0.7463,0.1556,16.0,1.0,0.3333,0.0,,,8.0,1.0,0.3333,3.0,-0.4,0.0,184.0,-0.0761,0.5289,1792.0,-0.0018,-0.0972,339557.0,-0.0708,0.496,22.0,0.0732,0.3333,0.1579,-0.1647,-0.0564,0.0,2020,MO
2308,2020-06-01,92582,"SAN JACINTO, CA",535000.0,0.0343,0.0803,31.0,0.55,-0.0746,23.0,-0.2581,-0.6726,24.0,0.5,0.0,0.0,-1.0,-1.0,4.0,-0.6,-0.3333,19.0,-0.05,-0.5128,249.0,-0.0318,0.0577,2150.0,0.065,0.0304,575786.0,0.022,0.1749,50.0,0.25,-0.3007,0.6129,-0.3871,-0.5513,1.0,2020,CA
2309,2020-06-01,98558,"MCKENNA, WA",580000.0,,,1.0,,,7.0,,,2.0,,,0.0,,,0.0,,,,,,257.0,,,2256.0,,,580000.0,,,1.0,,,,,,0.0,2020,WA
2310,2020-06-01,68327,"CHESTER, NE",59500.0,0.0,,1.0,0.0,,105.0,0.2,,0.0,,,0.0,,,0.0,,,,,,52.0,0.0,,1150.0,0.0,,59500.0,0.0,,1.0,0.0,,,,,0.0,2020,NE
2311,2020-06-01,41531,"HARDY, KY",149900.0,0.0,,1.0,0.0,,122.0,0.3481,,0.0,,,0.0,,,0.0,,,,,,106.0,0.0,,1412.0,0.0,,149900.0,0.0,,1.0,0.0,,,,,0.0,2020,KY
2312,2020-06-01,13457,,55000.0,0.0,,1.0,0.0,,263.0,0.1361,,0.0,,,0.0,,,0.0,,,,,,24.0,0.0,,2256.0,0.0,,55000.0,0.0,,1.0,0.0,,,,,0.0,2020,
2313,2020-06-01,25661,"WILLIAMSON, WV",127000.0,0.0367,1.1831,8.0,0.3333,1.0,129.0,0.2315,0.1972,4.0,,0.0,0.0,,,0.0,,,2.0,-0.3333,0.0,73.0,-0.1577,0.7979,1742.0,0.2514,0.2954,132238.0,-0.0069,-0.0115,11.0,0.2941,0.6923,0.25,-0.25,-0.25,1.0,2020,WV
2314,2020-06-01,61419,"BISHOP HILL, IL",275000.0,,,1.0,,,12.0,,,0.0,,,0.0,,,0.0,,,,,,77.0,,,3571.0,,,275000.0,,,1.0,,,,,,0.0,2020,IL
2315,2020-06-01,87820,"ARAGON, NM",895000.0,0.0,,2.0,0.0,,273.0,0.1307,,0.0,,,0.0,,,0.0,,,,,,533.0,0.0,,1680.0,0.0,,895000.0,0.0,,2.0,0.0,,,,,0.0,2020,NM
2316,2020-06-01,43062,"PATASKALA, OH",400000.0,-0.0122,-0.1045,29.0,0.3488,0.2609,15.0,-0.3258,-0.4783,52.0,1.1667,0.5294,0.0,,,12.0,0.0,0.0,35.0,0.129,0.0606,212.0,0.0175,0.1083,1820.0,0.0208,-0.0906,562058.0,-0.0187,0.1755,64.0,0.219,0.1228,1.2069,-0.235,-0.2279,1.0,2020,OH
2317,2020-06-01,5252,"EAST ARLINGTON, VT",465000.0,-0.0211,,1.0,0.0,,212.0,0.1307,,0.0,,,0.0,,,0.0,,,1.0,0.0,,186.0,0.0,,2560.0,0.0,,465000.0,-0.0211,,2.0,0.0,,1.0,0.0,,0.0,2020,VT
2318,2020-06-01,68628,"CLARKS, NE",879000.0,0.3183,,1.0,-0.3333,,89.0,0.5259,,0.0,,,0.0,,,0.0,,,1.0,0.0,,190.0,0.2481,,4624.0,0.2632,,879000.0,0.3183,,1.0,-0.6667,,1.0,0.3333,,0.0,2020,NE
2319,2020-06-01,12884,"VICTORY MILLS, NY",325000.0,,,0.0,,,74.0,,,0.0,,,0.0,,,0.0,,,2.0,0.3333,,102.0,,,3188.0,,,325000.0,,,2.0,0.3333,,,,,0.0,2020,NY
2320,2020-06-01,86047,"WINSLOW, AZ",219000.0,0.0,0.095,17.0,-0.0286,0.4783,106.0,0.0984,0.2254,12.0,2.0,0.5,0.0,,,4.0,,0.0,3.0,2.0,,123.0,-0.0213,-0.0835,1618.0,0.0281,0.1362,249650.0,-0.0478,-0.168,20.0,0.1111,0.7391,0.1765,0.1193,,0.0,2020,AZ
2321,2020-06-01,32332,"GRETNA, FL",239900.0,0.1284,0.0218,1.0,-0.3333,-0.5,36.0,-0.537,-0.191,0.0,,,0.0,,,0.0,,,1.0,,,157.0,0.1422,-0.1104,1524.0,-0.0126,0.1487,239900.0,0.1284,0.1879,1.0,-0.3333,-0.5,1.0,,,0.0,2020,FL
2322,2020-06-01,60111,"CLARE, IL",790000.0,0.0,,1.0,0.0,,47.0,1.0889,,0.0,,,0.0,,,0.0,,,1.0,,,410.0,0.0,,1925.0,0.0,,790000.0,0.0,,1.0,0.0,,1.0,,,0.0,2020,IL
2323,2020-06-01,14610,"ROCHESTER, NY",379900.0,0.4474,0.4339,8.0,0.2308,0.4545,8.0,-0.5616,0.2308,20.0,0.6667,0.4286,0.0,,,0.0,,,1.0,,1.0,165.0,-0.0884,-0.0599,2092.0,0.088,0.0848,484927.0,-0.0316,0.2695,8.0,0.2308,0.3333,0.125,0.125,0.0341,0.0,2020,NY
2324,2020-06-01,6831,"GREENWICH, CT",5222500.0,0.0471,0.0296,50.0,0.0204,-0.2188,68.0,-0.4322,0.2593,16.0,-0.2727,-0.1111,0.0,,,8.0,0.3333,0.3333,16.0,0.0667,-0.1579,748.0,-0.0293,0.112,5176.0,-0.0883,-0.3078,7711703.0,0.0049,0.0528,67.0,0.0469,-0.2024,0.32,0.0139,0.0231,0.0,2020,CT
2325,2020-06-01,80510,"ALLENSPARK, CO",691250.0,-0.009,-0.0054,8.0,-0.1111,1.6667,133.0,0.1964,2.7324,0.0,,,0.0,,,0.0,-1.0,,1.0,-0.7143,1.0,441.0,0.0,0.006,1718.0,0.0,-0.3884,668938.0,-0.053,-0.3558,9.0,-0.2174,2.0,0.125,-0.2639,-0.0417,1.0,2020,CO
2326,2020-06-01,23805,"PETERSBURG, VA",274999.0,0.0786,0.1122,19.0,-0.2245,-0.24,36.0,0.1429,-0.234,16.0,-0.4286,-0.4667,0.0,,,4.0,-0.6,-0.5,34.0,0.3333,-0.0811,178.0,0.1255,0.1607,1900.0,0.3036,0.1405,318311.0,0.1734,0.1793,52.0,0.0505,-0.1545,1.7895,0.7487,0.3095,0.0,2020,VA
2327,2020-06-01,54968,"PRINCETON, WI",299900.0,-0.5197,-0.2002,7.0,1.0,2.5,41.0,-0.6687,-0.4923,0.0,-1.0,,0.0,,,0.0,,,3.0,0.0,1.0,307.0,-0.547,0.694,1675.0,0.4344,0.0538,590550.0,-0.2556,-0.2373,8.0,0.2308,1.2857,0.4286,-0.4286,-0.3214,1.0,2020,WI
2328,2020-06-01,53520,"BRODHEAD, WI",227450.0,-0.1573,-0.5762,6.0,0.7143,0.0909,22.0,-0.2456,-0.7208,8.0,0.0,1.0,0.0,,,0.0,,,6.0,1.0,-0.25,139.0,0.0297,-0.3637,1721.0,-0.0807,-0.3949,226100.0,-0.2264,-0.6088,12.0,0.7143,-0.1111,1.0,0.1429,-0.4545,1.0,2020,WI
2329,2020-06-01,49022,"BENTON HARBOR, MI",145900.0,0.0015,-0.1803,33.0,-0.2326,-0.2979,62.0,-0.0982,-0.0236,28.0,0.75,0.1667,0.0,,,8.0,-0.3333,-0.3333,33.0,0.1186,0.4667,105.0,-0.0155,-0.1351,1344.0,0.0346,-0.129,242838.0,0.0965,-0.2359,63.0,-0.131,-0.0935,1.0,0.314,0.5213,1.0,2020,MI
2330,2020-06-01,60016,"DES PLAINES, IL",375000.0,0.1031,0.2566,51.0,0.7895,0.2143,13.0,-0.5833,-0.5833,72.0,0.2414,0.3846,0.0,,-1.0,4.0,1.0,-0.6,72.0,0.125,-0.2131,221.0,0.0262,0.1015,1758.0,0.2337,0.3425,373962.0,0.0766,0.1574,126.0,0.3476,-0.0156,1.4118,-0.8338,-0.7668,0.0,2020,IL
